!CSV A.01.01
!Keysight Technologies,N5242B,US61255121,A.15.50.07
!Date: Friday, October 24, 2025 17:18:53
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),Output(DB),Output(DEG)
2213616134.6779,-89.166206,-105.29632
2213619468.289,-90.036057,-126.26389
2213622801.9002,-88.749802,163.54723
2213626135.5113,-93.445694,77.737999
2213629469.1224,-87.458931,31.334429
2213632802.7336,-87.671898,77.107117
2213636136.3447,-89.399719,162.25749
2213639469.9558,-90.925308,-94.527489
2213642803.567,-89.065201,-55.354164
2213646137.1781,-88.482216,-156.67555
2213649470.7892,-90.093987,66.838264
2213652804.4004,-88.06987,-166.9462
2213656138.0115,-89.707382,-108.51267
2213659471.6226,-89.734253,-172.97752
2213662805.2338,-88.341736,31.399019
2213666138.8449,-89.194191,-92.442291
2213669472.456,-88.546547,-72.485092
2213672806.0672,-88.139641,-86.334755
2213676139.6783,-88.857552,-47.931892
2213679473.2894,-88.25647,-105.28143
2213682806.9006,-87.892197,-77.930016
2213686140.5117,-88.651794,-38.683956
2213689474.1228,-88.949226,-87.270889
2213692807.734,-89.152641,-104.59785
2213696141.3451,-89.409111,155.18848
2213699474.9562,-90.453453,79.261383
2213702808.5674,-88.126648,-137.82466
2213706142.1785,-88.692719,-79.528641
2213709475.7896,-88.9832,1.682323
2213712809.4008,-89.696182,146.18138
2213716143.0119,-88.489838,49.55312
2213719476.6231,-91.503464,-87.306404
2213722810.2342,-88.978363,18.982929
2213726143.8453,-88.480713,-156.53246
2213729477.4565,-87.5802,146.33495
2213732811.0676,-90.339478,-111.20064
2213736144.6787,-88.421944,-110.86692
2213739478.2899,-89.630119,-162.06747
2213742811.901,-91.464844,70.429245
2213746145.5121,-90.26001,50.580254
2213749479.1233,-87.597626,-113.22652
2213752812.7344,-89.022026,-166.99394
2213756146.3455,-89.21508,-127.63461
2213759479.9567,-88.965622,156.58832
2213762813.5678,-89.070862,123.83606
2213766147.1789,-91.235832,40.833549
2213769480.7901,-88.089081,31.958258
2213772814.4012,-89.5103,-0.71659046
2213776148.0123,-88.125381,156.43263
2213779481.6235,-88.212669,-71.300766
2213782815.2346,-87.141418,40.58157
2213786148.8457,-89.103981,-86.629013
2213789482.4569,-88.225128,166.03035
2213792816.068,-91.139366,-32.305073
2213796149.6791,-89.860619,-97.073051
2213799483.2903,-88.900314,-81.48793
2213802816.9014,-90.210983,14.671028
2213806150.5125,-87.555054,117.60071
2213809484.1237,-89.561203,158.8067
2213812817.7348,-90.557381,130.98203
2213816151.3459,-86.45504,-85.249451
2213819484.9571,-88.919792,-2.1260099
2213822818.5682,-88.442085,-137.18863
2213826152.1793,-89.216484,31.540308
2213829485.7905,-88.059616,16.070919
2213832819.4016,-89.604515,-168.22621
2213836153.0128,-88.629257,-20.384518
2213839486.6239,-89.215584,-36.440872
2213842820.235,-88.371582,108.29537
2213846153.8462,-87.752304,148.29097
2213849487.4573,-89.632996,146.886
2213852821.0684,-89.951889,147.93268
2213856154.6796,-89.044739,-79.122047
2213859488.2907,-88.367462,46.603336
2213862821.9018,-90.214348,-152.31958
2213866155.513,-89.321159,-30.228361
2213869489.1241,-88.255005,-34.857033
2213872822.7352,-90.042488,-163.54848
2213876156.3464,-88.190041,102.20772
2213879489.9575,-89.749031,-7.5110941
2213882823.5686,-87.170296,101.50629
2213886157.1798,-90.561295,159.2003
2213889490.7909,-88.699875,78.114937
2213892824.402,-89.06337,-69.220398
2213896158.0132,-90.743126,-66.391273
2213899491.6243,-88.993256,-59.686695
2213902825.2354,-89.852921,-75.562241
2213906158.8466,-89.260887,69.014328
2213909492.4577,-87.774406,160.39595
2213912826.0688,-87.400864,153.28226
2213916159.68,-87.484215,81.260254
2213919493.2911,-88.385376,-2.5214782
2213922826.9022,-89.930885,-116.10716
2213926160.5134,-88.606575,-153.39531
2213929494.1245,-89.227058,-47.770149
2213932827.7356,-88.385521,-83.967018
2213936161.3468,-89.068283,-151.49658
2213939494.9579,-89.462326,133.56863
2213942828.569,-87.416122,130.46741
2213946162.1802,-90.417923,124.18527
2213949495.7913,-90.073853,-66.06604
2213952829.4025,-87.847488,155.65125
2213956163.0136,-88.372566,-153.33592
2213959496.6247,-90.468193,-138.64847
2213962830.2359,-87.805084,-74.418015
2213966163.847,-87.504112,47.506783
2213969497.4581,-89.461121,-94.791763
2213972831.0693,-89.098946,44.339512
2213976164.6804,-87.483513,155.33398
2213979498.2915,-86.927765,72.865219
2213982831.9027,-87.787231,-130.22533
2213986165.5138,-88.221199,-165.64537
2213989499.1249,-87.980057,-134.57571
2213992832.7361,-87.94516,156.89709
2213996166.3472,-88.347755,90.992714
2213999499.9583,-88.075394,131.5237
2214002833.5695,-89.48201,-160.54607
2214006167.1806,-88.813217,-172.07964
2214009500.7917,-90.389549,102.84055
2214012834.4029,-88.578644,-57.213699
2214016168.014,-89.704903,129.93365
2214019501.6251,-92.035683,-23.472263
2214022835.2363,-87.629913,159.51785
2214026168.8474,-88.743202,80.67289
2214029502.4585,-89.056419,-81.793449
2214032836.0697,-89.939507,-57.34153
2214036169.6808,-88.650993,-145.55722
2214039503.2919,-92.964409,29.112711
2214042836.9031,-89.832245,125.25072
2214046170.5142,-90.677841,-179.48381
2214049504.1253,-86.069992,75.746239
2214052837.7365,-89.030159,109.65697
2214056171.3476,-89.017166,145.36758
2214059504.9587,-88.518234,-116.08887
2214062838.5699,-89.565384,-111.20479
2214066172.181,-87.603714,130.58165
2214069505.7921,-91.23037,-171.08929
2214072839.4033,-89.219879,115.79104
2214076173.0144,-88.059059,-173.22435
2214079506.6256,-88.900299,-61.968197
2214082840.2367,-87.877365,-150.44179
2214086173.8478,-85.953873,173.5834
2214089507.459,-88.972252,-1.5364555
2214092841.0701,-91.455978,-143.15712
2214096174.6812,-89.267136,149.2305
2214099508.2924,-89.428009,-142.35333
2214102841.9035,-88.462959,-82.321884
2214106175.5146,-88.204498,-139.40852
2214109509.1258,-90.244675,27.59157
2214112842.7369,-86.898895,-12.688367
2214116176.348,-89.088379,-45.159851
2214119509.9592,-88.905083,-90.729073
2214122843.5703,-90.013405,-65.254326
2214126177.1814,-88.759087,-142.3028
2214129510.7926,-89.936737,-74.621017
2214132844.4037,-88.890854,-84.917366
2214136178.0148,-88.280487,125.76466
2214139511.626,-89.501175,125.83524
2214142845.2371,-88.332443,33.998238
2214146178.8482,-89.34491,-131.35251
2214149512.4594,-88.260986,146.46176
2214152846.0705,-89.624367,20.970806
2214156179.6816,-89.388817,-45.635986
2214159513.2928,-89.950981,-111.03636
2214162846.9039,-87.024834,-133.7542
2214166180.515,-87.911621,62.494961
2214169514.1262,-86.640526,5.6859765
2214172847.7373,-89.73278,11.215893
2214176181.3484,-87.790535,-70.636734
2214179514.9596,-88.358749,-165.26332
2214182848.5707,-87.80027,152.55325
2214186182.1818,-87.558556,8.2868843
2214189515.793,-89.540955,8.4773245
2214192849.4041,-89.992714,98.215042
2214196183.0153,-89.458885,-138.83159
2214199516.6264,-88.119522,59.067413
2214202850.2375,-88.132439,109.27074
2214206183.8487,-89.802811,48.869671
2214209517.4598,-89.957977,165.05843
2214212851.0709,-89.812874,-116.94504
2214216184.6821,-92.488937,-82.107841
2214219518.2932,-88.306953,147.4998
2214222851.9043,-88.588066,128.69693
2214226185.5155,-88.619453,64.537582
2214229519.1266,-88.397163,126.68052
2214232852.7377,-90.017578,40.634354
2214236186.3489,-89.208664,-40.633999
2214239519.96,-90.496407,-128.7838
2214242853.5711,-89.326279,35.406998
2214246187.1823,-88.652542,117.07265
2214249520.7934,-86.734787,14.40533
2214252854.4045,-87.579559,6.5068045
2214256188.0157,-87.136101,-24.445618
2214259521.6268,-87.982338,26.932632
2214262855.2379,-87.923096,-34.137135
2214266188.8491,-86.948532,8.2074814
2214269522.4602,-89.959801,114.3166
2214272856.0713,-90.324013,19.064293
2214276189.6825,-88.768539,93.317223
2214279523.2936,-87.932304,-5.589891
2214282856.9047,-90.590805,-43.517284
2214286190.5159,-86.82045,-143.40431
2214289524.127,-90.960899,2.7974329
2214292857.7381,-88.509834,-47.870964
2214296191.3493,-89.026314,126.24662
2214299524.9604,-89.759491,178.97333
2214302858.5715,-91.106415,-31.59178
2214306192.1827,-90.890533,-100.04134
2214309525.7938,-90.827332,-120.42573
2214312859.405,-90.269371,-145.03102
2214316193.0161,-87.483589,-108.52535
2214319526.6272,-89.638481,-156.75858
2214322860.2384,-88.145119,118.77515
2214326193.8495,-88.270798,84.831406
2214329527.4606,-88.022331,-55.741367
2214332861.0718,-88.486595,49.241653
2214336194.6829,-87.13311,59.185268
2214339528.294,-87.489418,-163.01064
2214342861.9052,-89.438591,98.151131
2214346195.5163,-86.215256,-177.25084
2214349529.1274,-89.199562,162.526
2214352862.7386,-90.136635,178.86092
2214356196.3497,-88.918289,-169.98711
2214359529.9608,-87.789597,-179.45207
2214362863.572,-90.647675,156.90669
2214366197.1831,-90.089256,-121.6589
2214369530.7942,-89.488548,-83.262039
2214372864.4054,-89.302505,122.2109
2214376198.0165,-88.954834,-176.89082
2214379531.6276,-89.873627,135.87698
2214382865.2388,-86.398132,68.239136
2214386198.8499,-90.253143,114.65314
2214389532.461,-90.133881,105.65907
2214392866.0722,-88.712158,-70.872612
2214396199.6833,-88.069511,-93.377411
2214399533.2944,-88.608978,161.30971
2214402866.9056,-88.845314,-56.448795
2214406200.5167,-92.362465,108.9847
2214409534.1278,-91.062279,53.29575
2214412867.739,-89.003746,-148.77333
2214416201.3501,-88.11911,112.8449
2214419534.9612,-88.237755,13.627738
2214422868.5724,-88.052544,-73.156837
2214426202.1835,-88.25338,144.29976
2214429535.7946,-90.642609,-116.73369
2214432869.4058,-88.250626,-143.46478
2214436203.0169,-88.289742,169.48766
2214439536.6281,-87.718086,-46.965939
2214442870.2392,-88.435394,117.4875
2214446203.8503,-89.771217,141.51096
2214449537.4615,-88.58017,155.92114
2214452871.0726,-88.005043,42.4128
2214456204.6837,-89.411156,-52.148792
2214459538.2949,-89.256798,-61.804028
2214462871.906,-89.548874,-63.406384
2214466205.5171,-88.099312,-105.93959
2214469539.1283,-87.510941,18.331263
2214472872.7394,-90.041389,21.66897
2214476206.3505,-88.824951,-49.500057
2214479539.9617,-86.589607,-71.312027
2214482873.5728,-90.041588,-89.206055
2214486207.1839,-89.058372,7.9780812
2214489540.7951,-88.162048,111.32407
2214492874.4062,-90.224335,-39.23291
2214496208.0173,-87.62751,75.21772
2214499541.6285,-90.163841,-143.0011
2214502875.2396,-87.872971,134.30453
2214506208.8507,-89.596741,113.52982
2214509542.4619,-89.904655,40.641148
2214512876.073,-87.461571,-87.734711
2214516209.6841,-88.827415,-53.621384
2214519543.2953,-89.280113,5.0086803
2214522876.9064,-87.158577,-47.003838
2214526210.5175,-87.583366,40.188599
2214529544.1287,-87.989052,-150.37714
2214532877.7398,-88.378128,91.551888
2214536211.3509,-89.676872,5.0759664
2214539544.9621,-88.99836,-153.65491
2214542878.5732,-92.770615,-126.11387
2214546212.1843,-89.708511,154.04828
2214549545.7955,-87.505821,71.696243
2214552879.4066,-88.486122,-136.06245
2214556213.0178,-88.57193,-155.30455
2214559546.6289,-86.514076,-85.851242
2214562880.24,-89.997704,-150.46317
2214566213.8512,-89.10804,174.15584
2214569547.4623,-89.215889,-102.24838
2214572881.0734,-89.121429,70.975838
2214576214.6846,-87.833054,34.612953
2214579548.2957,-91.024124,-111.07639
2214582881.9068,-89.942856,63.478256
2214586215.518,-89.733803,-58.125614
2214589549.1291,-90.149086,-21.475784
2214592882.7402,-89.053658,-72.763229
2214596216.3514,-88.600327,127.88214
2214599549.9625,-88.121445,-25.363808
2214602883.5736,-88.551231,20.206423
2214606217.1848,-86.035675,32.510139
2214609550.7959,-89.15976,-144.90686
2214612884.407,-88.242554,-122.8632
2214616218.0182,-88.035957,-31.45294
2214619551.6293,-87.812263,54.126785
2214622885.2404,-86.942284,-52.33107
2214626218.8516,-86.645554,-176.28571
2214629552.4627,-88.016388,159.51553
2214632886.0738,-86.906067,68.046867
2214636219.685,-90.179192,164.3877
2214639553.2961,-87.976158,-0.56896448
2214642886.9072,-89.182831,-134.47903
2214646220.5184,-86.41555,-12.390968
2214649554.1295,-89.444572,163.88724
2214652887.7406,-89.615585,-175.40553
2214656221.3518,-88.478531,-168.52106
2214659554.9629,-88.753479,40.461926
2214662888.574,-88.662964,-39.330872
2214666222.1852,-88.442955,-154.17155
2214669555.7963,-88.12841,-7.7373142
2214672889.4075,-89.272507,-177.44913
2214676223.0186,-89.149879,171.30437
2214679556.6297,-88.302383,163.16791
2214682890.2409,-88.390396,100.22919
2214686223.852,-88.242058,168.78827
2214689557.4631,-89.103447,-92.069527
2214692891.0743,-86.923904,80.701492
2214696224.6854,-86.950058,60.263573
2214699558.2965,-87.23037,95.80558
2214702891.9077,-87.468933,149.76323
2214706225.5188,-87.76722,145.94385
2214709559.1299,-89.114052,153.70509
2214712892.7411,-87.263367,-159.64214
2214716226.3522,-88.148453,-87.134453
2214719559.9633,-90.225632,26.099426
2214722893.5745,-88.729019,129.1192
2214726227.1856,-88.559814,-171.91422
2214729560.7967,-89.140129,153.76535
2214732894.4079,-86.666939,16.44426
2214736228.019,-90.197945,-85.936264
2214739561.6301,-88.166641,-27.300371
2214742895.2413,-90.027321,-135.84291
2214746228.8524,-89.461433,22.646662
2214749562.4635,-90.371719,-148.48506
2214752896.0747,-88.768181,-144.93005
2214756229.6858,-86.863335,-47.396614
2214759563.2969,-89.293739,-48.045589
2214762896.9081,-88.043259,103.83234
2214766230.5192,-87.275612,162.95541
2214769564.1303,-88.324821,-21.935444
2214772897.7415,-87.659157,-104.59674
2214776231.3526,-89.241325,170.88565
2214779564.9637,-90.130043,61.904198
2214782898.5749,-89.713242,-49.666233
2214786232.186,-89.329979,-136.6895
2214789565.7971,-86.535988,131.38588
2214792899.4083,-87.45163,-72.483124
2214796233.0194,-89.517517,-13.874239
2214799566.6306,-89.704254,49.059376
2214802900.2417,-90.303963,-46.449505
2214806233.8528,-89.423828,95.788063
2214809567.464,-89.371651,-0.57993829
2214812901.0751,-87.654305,15.878222
2214816234.6862,-90.549622,100.71822
2214819568.2974,-89.736481,-35.681995
2214822901.9085,-89.833336,-121.64741
2214826235.5196,-88.483109,-74.4543
2214829569.1308,-89.180321,46.398151
2214832902.7419,-87.911842,145.0078
2214836236.353,-92.091339,-34.605442
2214839569.9642,-87.988625,-99.704163
2214842903.5753,-88.050125,-2.4383373
2214846237.1864,-91.140625,-14.716732
2214849570.7976,-89.499474,-126.86344
2214852904.4087,-88.764801,-157.90312
2214856238.0198,-91.545418,64.929054
2214859571.631,-87.43425,-33.433105
2214862905.2421,-89.364632,166.57945
2214866238.8532,-91.537872,9.791069
2214869572.4644,-90.53373,130.6848
2214872906.0755,-89.612396,-136.68269
2214876239.6866,-88.993454,137.10066
2214879573.2978,-88.785645,-147.75137
2214882906.9089,-88.146103,93.487411
2214886240.52,-88.963264,-23.87137
2214889574.1312,-90.975899,-48.246208
2214892907.7423,-88.970795,4.0523386
2214896241.3534,-87.103737,-160.83658
2214899574.9646,-88.449944,-93.843948
2214902908.5757,-88.269989,-74.377785
2214906242.1868,-88.033409,-19.997723
2214909575.798,-89.350349,11.660978
2214912909.4091,-87.902863,-60.618546
2214916243.0203,-87.176697,37.366425
2214919576.6314,-89.058418,16.382788
2214922910.2425,-89.305733,-168.51521
2214926243.8537,-87.421646,9.9080954
2214929577.4648,-88.772865,12.122735
2214932911.0759,-91.805893,-1.251657
2214936244.6871,-87.573418,5.5390096
2214939578.2982,-90.914719,-105.13465
2214942911.9093,-90.050491,10.424312
2214946245.5205,-88.460526,70.293709
2214949579.1316,-87.301041,149.02449
2214952912.7427,-88.623009,-172.85486
2214956246.3539,-88.445412,-29.041431
2214959579.965,-88.750755,-101.36572
2214962913.5761,-89.662773,178.01013
2214966247.1873,-88.252014,81.419983
2214969580.7984,-89.604706,73.625069
2214972914.4095,-89.258026,-63.496628
2214976248.0207,-88.180092,-169.53139
2214979581.6318,-88.797638,147.75195
2214982915.2429,-86.523476,46.903961
2214986248.8541,-90.799568,158.45195
2214989582.4652,-86.650642,-145.3934
2214992916.0763,-77.06501,18.287043
2214996249.6875,-50.158531,63.574268
2214999583.2986,-27.361736,150.66202
2215002916.9097,-28.342665,-100.84564
2215006250.5209,-56.820538,144.97479
2215009584.132,-82.80986,110.71188
2215012917.7431,-88.722626,-105.56907
2215016251.3543,-88.442085,-86.557121
2215019584.9654,-87.274391,-38.065678
2215022918.5765,-86.029205,98.987434
2215026252.1877,-89.313248,-4.3881598
2215029585.7988,-89.714729,138.11574
2215032919.41,-89.646332,-68.333282
2215036253.0211,-88.856934,17.016029
2215039586.6322,-89.7677,84.439415
2215042920.2434,-88.498436,-14.856357
2215046253.8545,-88.960991,60.923267
2215049587.4656,-87.410393,-13.174071
2215052921.0768,-87.976349,174.62131
2215056254.6879,-89.579781,32.980499
2215059588.299,-89.233376,132.48232
2215062921.9102,-88.77475,83.63678
2215066255.5213,-88.701744,31.080769
2215069589.1324,-90.148849,-142.20253
2215072922.7436,-88.283569,-8.5677481
2215076256.3547,-89.890381,-89.860893
2215079589.9658,-91.10096,9.6535425
2215082923.577,-89.8209,64.764595
2215086257.1881,-88.779709,-60.15802
2215089590.7992,-88.68811,-132.70586
2215092924.4104,-87.851189,-169.29869
2215096258.0215,-87.286392,-106.91631
2215099591.6326,-91.559311,104.92429
2215102925.2438,-88.365471,-53.609592
2215106258.8549,-90.466446,124.23782
2215109592.466,-90.210625,-159.35623
2215112926.0772,-87.448944,-122.36322
2215116259.6883,-89.155861,112.20484
2215119593.2994,-89.856979,107.03893
2215122926.9106,-90.155769,84.595512
2215126260.5217,-89.754677,61.169151
2215129594.1328,-87.626442,50.105762
2215132927.744,-89.671791,-22.751818
2215136261.3551,-88.425323,-60.293633
2215139594.9662,-89.281784,50.024845
2215142928.5774,-88.158028,-7.2552943
2215146262.1885,-88.700981,-26.350042
2215149595.7997,-87.991798,5.4188747
2215152929.4108,-91.325516,142.06108
2215156263.0219,-88.359261,47.411709
2215159596.6331,-89.392784,41.933456
2215162930.2442,-88.133438,-147.73837
2215166263.8553,-89.718521,95.433205
2215169597.4665,-85.83004,153.42043
2215172931.0776,-90.065994,-146.46516
2215176264.6887,-87.240738,77.270798
2215179598.2999,-90.383278,169.11823
2215182931.911,-87.661629,-172.23795
2215186265.5221,-89.375969,90.092537
2215189599.1333,-90.308044,63.474541
2215192932.7444,-88.287117,24.125406
2215196266.3555,-91.0961,63.278534
2215199599.9667,-91.054008,130.37891
2215202933.5778,-89.62693,-109.87191
2215206267.1889,-88.617271,63.710522
2215209600.8001,-88.288071,99.465469
2215212934.4112,-87.873085,-136.38538
2215216268.0223,-87.865974,-41.604439
2215219601.6335,-88.084183,76.041756
2215222935.2446,-89.89756,173.74748
2215226268.8557,-89.191521,-28.819639
2215229602.4669,-90.291908,145.00121
2215232936.078,-89.753304,179.23264
2215236269.6891,-88.078796,-9.2736912
2215239603.3003,-88.302246,47.164413
2215242936.9114,-87.612564,-96.032211
2215246270.5225,-86.641884,-0.17124559
2215249604.1337,-89.591522,146.40967
2215252937.7448,-89.266891,39.475967
2215256271.3559,-88.377609,106.70918
2215259604.9671,-88.655266,179.70503
2215262938.5782,-86.573792,-82.502235
2215266272.1893,-88.141388,112.81983
2215269605.8005,-87.871307,-12.341887
